name	PC1	PC2	PC3	group
atac_L37272	-8.332	1.518	-0.393	unlabeled
atac_L37116	-7.158	-1.085	-1.489	unlabeled
atac_L38399	-10.245	1.573	-0.69	unlabeled
atac_L38400	-6.766	1.388	0.317	unlabeled
atac_L37117	-6.275	0.747	-1.395	unlabeled
atac_L38401	-10.791	0.953	-1.349	unlabeled
atac_L37118	-6.344	1.096	-0.343	unlabeled
atac_L37273	-1.147	1.622	2.439	unlabeled
atac_L38403	-9.409	0.867	-1.763	unlabeled
atac_L38404	-6.778	2.497	0.484	unlabeled
atac_L38405	-4.266	1.533	1.779	unlabeled
atac_L38406	-7.516	1.586	0.112	unlabeled
atac_P06792	-4.459	1.081	1.972	unlabeled
atac_L38408	-3.846	-2.987	-1.584	unlabeled
atac_P06794	0.105	-3.282	1.552	unlabeled
atac_L38409	5.329	-5.459	1.213	unlabeled
atac_L38410	-3.063	0.563	1.463	unlabeled
atac_L38411	-5.979	1.162	1.03	unlabeled
atac_L38412	-2.316	-1.827	-1.244	unlabeled
atac_P06795	-1.639	1.543	2.368	unlabeled
atac_L38413	-1.005	-2.011	1.306	unlabeled
atac_P06796	-3.571	1.071	1.155	unlabeled
atac_L38415	-3.874	1.521	1.863	unlabeled
atac_L38417	10.48	-0.438	1.515	unlabeled
atac_L38418	11.776	3.009	2.77	unlabeled
atac_L38419	11.051	-1.633	-0.665	unlabeled
atac_L38420	-2.869	1.391	1.725	unlabeled
atac_L38421	-0.11	-3.097	2.725	unlabeled
atac_L38422	3.239	-0.351	0.818	unlabeled
atac_L38423	10.044	3.278	-0.245	unlabeled
atac_L37274	-8.027	0.843	0.441	unlabeled
atac_L38426	-8.887	0.86	0.429	unlabeled
atac_L38427	-6.809	1.446	0.619	unlabeled
atac_L38429	6.196	1.844	-1.322	unlabeled
atac_L37275	-4.573	0.452	1.583	unlabeled
atac_L38430	5.163	-0.958	3.314	unlabeled
atac_L38432	2.167	-0.774	-4.794	unlabeled
atac_L38436	2.271	-3.273	3.66	unlabeled
atac_L38438	-3.908	-0.186	-0.687	unlabeled
atac_L37276	3.707	5.358	0.564	unlabeled
atac_P06797	1.754	0.114	-0.259	unlabeled
atac_L38443	5.593	-0.339	-1.643	unlabeled
atac_L38444	4.925	-0.083	-1.099	unlabeled
atac_P06798	1.667	-3.219	0.128	unlabeled
atac_P06799	-1.919	-2.327	1.691	unlabeled
atac_L38445	12.325	2.953	-3.274	unlabeled
atac_L38446	-1.65	-0.238	2.238	unlabeled
atac_L38447	5.691	1.018	-0.276	unlabeled
atac_L37277	-3.907	-0.726	-0.113	unlabeled
atac_L37278	-3.553	-0.573	0.861	unlabeled
atac_L38449	5.529	-0.154	-2.38	unlabeled
atac_L38450	1.059	0.711	-2.258	unlabeled
atac_L38452	-6.241	0.495	0.617	unlabeled
atac_L38453	0.015	-2.93	0.67	unlabeled
atac_L37119	-9.592	0.479	-0.517	unlabeled
atac_L37279	-4.538	1.142	1.109	unlabeled
atac_L38454	0.974	-2.532	1.257	unlabeled
atac_L37280	-5.869	0.135	1.239	unlabeled
atac_L37120	-3.099	-0.137	-3.922	unlabeled
atac_L37121	-2.693	0.901	-1.967	unlabeled
atac_L38455	-3.216	0.737	2.058	unlabeled
atac_L38456	16.956	6.606	8.45	unlabeled
atac_L38457	7.248	6.225	3.214	unlabeled
atac_L38460	-4.914	0.544	2.391	unlabeled
atac_L38461	-0.678	2.483	-0.825	unlabeled
atac_L38462	-4.902	0.525	0.999	unlabeled
atac_L38463	-4.469	-0.271	0.526	unlabeled
atac_L37283	0.819	-1.8	0.372	unlabeled
atac_L37284	-1.454	-0.938	2.1	unlabeled
atac_L38464	2.177	4.414	-1.944	unlabeled
atac_P06800	-3.456	-0.316	1.639	unlabeled
atac_P06801	-5.533	0.366	0.796	unlabeled
atac_L38467	0.534	-2.224	1.607	unlabeled
atac_L37285	-5.57	1.763	-0.294	unlabeled
atac_L38468	-4.29	0.95	1.479	unlabeled
atac_L37286	-7.812	1.396	1.052	unlabeled
atac_L37287	-5.161	0.001	2.071	unlabeled
atac_P06589	-5.123	-1.499	-0.257	unlabeled
atac_P06802	-3.02	-0.878	0.628	unlabeled
atac_P06590	-3.916	-0.444	-0.037	unlabeled
atac_L38469	-1.233	2.398	-2.059	unlabeled
atac_L37288	-6.489	0.131	-1.333	unlabeled
atac_L37289	-8.281	1.52	-1.009	unlabeled
atac_L37290	-3.914	2.047	-0.975	unlabeled
atac_L37291	-8.252	0.017	-0.512	unlabeled
atac_L37292	-7.895	1.031	-0.185	unlabeled
atac_L37293	-5.142	1	1.926	unlabeled
atac_P06617	-8.325	0.974	-0.263	unlabeled
atac_L38470	1.056	-2.609	-1	unlabeled
atac_L38471	-4.157	0.477	1.299	unlabeled
atac_L38472	-5.212	-0.001	1.73	unlabeled
atac_L37294	-6.384	1.347	-0.72	unlabeled
atac_L38474	-8.295	-0.118	-2.289	unlabeled
atac_L38479	2.74	-1.675	-3.189	unlabeled
atac_L38480	0.623	-2.636	1.047	unlabeled
atac_P06803	-1.003	-3.922	1.167	unlabeled
atac_L38481	-1.463	-2.906	-0.779	unlabeled
atac_L37295	-5.165	2.286	1.186	unlabeled
atac_L38483	-5.211	0.397	1.661	unlabeled
atac_L37122	2.705	-2.987	-1.831	unlabeled
atac_L37296	-4.546	1.113	2.27	unlabeled
atac_P06804	-0.818	-3.498	1.618	unlabeled
atac_L38484	-3.441	-1.801	-0.733	unlabeled
atac_P06805	-7.194	-0.474	-0.403	unlabeled
atac_L37297	1.085	2.468	-2.364	unlabeled
atac_L37298	2.514	1.976	-2.438	unlabeled
atac_L37299	3.273	0.519	-2.86	unlabeled
atac_L38488	2.66	5.18	0.619	unlabeled
atac_L38489	1.531	3.76	-4.488	unlabeled
atac_L37123	-2.973	-1.47	1.925	unlabeled
atac_L38492	-2.747	-0.303	-0.644	unlabeled
atac_L38493	-5.797	-0.707	1.808	unlabeled
atac_L37300	-4.315	0.745	0.822	unlabeled
atac_L38494	-7.776	0.37	-0.744	unlabeled
atac_P06807	-3.342	0.318	2.039	unlabeled
atac_L38496	-3.986	-1.274	0.819	unlabeled
atac_P06808	-2.776	-0.788	1.831	unlabeled
atac_L38498	0.651	-5	-2.455	unlabeled
atac_L38499	4.031	-2.867	-0.866	unlabeled
atac_P06809	-1.64	-1.984	0.886	unlabeled
atac_P06810	-2.67	-1.207	1.008	unlabeled
atac_P06811	-4.527	1.139	3.136	unlabeled
atac_P06812	-4.682	0.292	1.58	unlabeled
atac_P06813	-3.114	0.921	3.598	unlabeled
atac_P06814	-0.891	-4.547	-1.27	unlabeled
atac_L38500	-1.549	-1.27	1.083	unlabeled
atac_L38501	1.424	-1.293	0.924	unlabeled
atac_L37124	1.081	-6.378	3.262	unlabeled
atac_L38503	-10.798	0.607	-1.824	unlabeled
atac_P06815	-9.591	0.946	-1.389	unlabeled
atac_P06816	-9.977	1.537	-1.12	unlabeled
atac_L38504	-6.969	1.775	0.887	unlabeled
atac_L38506	9.117	0.938	-3.694	unlabeled
atac_L38508	-4.716	-0.472	2.216	unlabeled
atac_L37301	-7.466	0.224	-0.093	unlabeled
atac_L37302	-7.922	1.377	-0.042	unlabeled
atac_P06817	-8.183	-1.131	-2.432	unlabeled
atac_L38510	-7.02	2.329	-0.811	unlabeled
atac_L38511	-4.435	0.672	0.533	unlabeled
atac_L37303	1.979	-0.962	0.732	unlabeled
atac_L37304	-6.373	1.254	2.01	unlabeled
atac_L38512	10.945	6.034	5.563	unlabeled
atac_L38513	13.078	5.113	7.242	unlabeled
atac_L38515	6.2	2.102	1.981	unlabeled
atac_L38516	0.159	0.704	1.153	unlabeled
atac_P06818	0.601	0.507	2.266	unlabeled
atac_L38517	-0.033	0.193	-1.388	unlabeled
atac_P06819	6.54	7.886	-0.204	unlabeled
atac_P06820	5.046	-0.349	0.972	unlabeled
atac_L38518	6.943	-6.905	0.149	unlabeled
atac_L38519	-2.653	-0.996	1.25	unlabeled
atac_P06821	-2.968	-0.134	-0.185	unlabeled
atac_L38520	-4.223	1.454	0.441	unlabeled
atac_P06822	-2.865	-0.062	2.689	unlabeled
atac_L38521	3.271	1.997	4.655	unlabeled
atac_L38522	3.642	3.842	3.903	unlabeled
atac_L38523	4.16	0.781	4.829	unlabeled
atac_L38524	0.228	0.93	2.724	unlabeled
atac_L38525	-1.667	-0.503	-0.051	unlabeled
atac_L38528	4.485	2.436	-1.484	unlabeled
atac_P06823	-4.412	-0.017	1.885	unlabeled
atac_P06824	-8.526	1.008	-2.391	unlabeled
atac_L38530	2.546	0.486	-1.229	unlabeled
atac_L38531	-7.691	1.479	-1.945	unlabeled
atac_P06825	-7.338	1.11	-1.948	unlabeled
atac_L37306	-1.946	2.071	-2.663	unlabeled
atac_L38533	-3.89	0.014	1.939	unlabeled
atac_P06618	-4.818	-0.624	0.992	unlabeled
atac_L38535	-5.805	1.716	0.019	unlabeled
atac_L38539	1.556	-1.039	-1.281	unlabeled
atac_L38540	-2.345	-0.656	3.748	unlabeled
atac_L38541	4.855	-0.679	-0.331	unlabeled
atac_L38543	0.399	0.243	-2.107	unlabeled
atac_L38545	-1.457	1.556	0.209	unlabeled
atac_L38546	-0.05	-0.593	0.267	unlabeled
atac_L38547	-1.99	0.298	-0.182	unlabeled
atac_L38548	-1.472	0.702	0.47	unlabeled
atac_L37308	5.63	-0.495	-3.694	unlabeled
atac_P06826	-5.292	1.862	-0.258	unlabeled
atac_L37125	4.195	0.517	-2.151	unlabeled
atac_P06620	-3.818	-0.702	0.759	unlabeled
atac_L38549	-2.93	-0.214	2.655	unlabeled
atac_L38550	-2.751	1.633	1.07	unlabeled
atac_L38551	-5.232	1.96	0.258	unlabeled
atac_L38552	11.906	6.278	7.654	unlabeled
atac_L38554	6.358	-5.67	0.102	unlabeled
atac_L38555	0.116	-1.827	1.413	unlabeled
atac_L38556	-6.439	0.221	-0.648	unlabeled
atac_L37309	-0.644	-0.32	0.106	unlabeled
atac_L38558	2.644	4.662	-1.782	unlabeled
atac_L38559	-4.705	-1.962	0.797	unlabeled
atac_L38560	-6.888	-0.132	0.616	unlabeled
atac_L37310	15.812	6.428	3.531	unlabeled
atac_L38561	12.161	6.506	2.305	unlabeled
atac_L38562	1.423	3.254	0.029	unlabeled
atac_L38563	-1.719	-2.312	0.207	unlabeled
atac_L38565	0.107	-1.354	-5.057	unlabeled
atac_L37311	3.257	0.759	-1.866	unlabeled
atac_L38566	9.789	5.483	-1.065	unlabeled
atac_L38567	12.175	2.984	-3.182	unlabeled
atac_L38569	-8.659	-0.287	-0.788	unlabeled
atac_L37313	-4.393	1.147	-1.38	unlabeled
atac_L37314	-8.81	1.128	-1.689	unlabeled
atac_P06829	-3.544	-0.259	1.039	unlabeled
atac_L37315	-6.389	1.669	1.066	unlabeled
atac_L37316	5.792	3.59	1.033	unlabeled
atac_P06830	-3.182	-1.234	1.213	unlabeled
atac_L38574	-2.887	-0.017	-1.239	unlabeled
atac_L38575	0.987	-1.687	1.009	unlabeled
atac_P06832	-5.062	0.211	1.731	unlabeled
atac_L38576	-4.715	-0.891	1.824	unlabeled
atac_L38577	-2.635	-1.961	-0.542	unlabeled
atac_L38578	-2.86	-1.075	0.339	unlabeled
atac_L38579	0.714	-0.636	-1.93	unlabeled
atac_L38580	-2.001	1.791	-1.989	unlabeled
atac_L38581	-9.524	0.957	-1.972	unlabeled
atac_L38582	-6.943	1.819	-2.914	unlabeled
atac_L38583	-9.923	0.933	-1.435	unlabeled
atac_L38584	-9.429	1.153	-0.588	unlabeled
atac_L38585	1.711	-1.37	-1.79	unlabeled
atac_L38586	1.13	0.362	-1.674	unlabeled
atac_L38587	1.971	2.272	-0.801	unlabeled
atac_L37317	-5.478	1.085	1.381	unlabeled
atac_L38588	-4.987	0.153	-1.607	unlabeled
atac_L38589	-2.357	-0.434	-3.907	unlabeled
atac_L38590	-8.454	0.168	-3.307	unlabeled
atac_L38591	1.15	0.534	-2.904	unlabeled
atac_L38594	-5.432	0.272	0.27	unlabeled
atac_P06621	-4.796	-0.909	1.539	unlabeled
atac_P06622	-6.948	1.065	-0.883	unlabeled
atac_L38598	4.412	5.002	2.509	unlabeled
atac_L38599	-4.543	-0.433	1.319	unlabeled
atac_L38601	-6.693	0.026	-0.317	unlabeled
atac_P06623	-3.292	-0.508	1.115	unlabeled
atac_P06833	-2.857	-0.231	1.5	unlabeled
atac_L38602	-9.584	1.339	-0.484	unlabeled
atac_L37318	-1.046	-2.479	-0.272	unlabeled
atac_P06834	-3.879	-1.624	0.774	unlabeled
atac_P06624	-5.428	0.985	1.486	unlabeled
atac_L38605	-10.735	0.991	-1.675	unlabeled
atac_L38606	-5.408	0.917	1.136	unlabeled
atac_L38607	-0.814	0.927	-2.953	unlabeled
atac_L38609	1.276	-1.133	1.032	unlabeled
atac_P06835	-5.256	0.425	2.799	unlabeled
atac_L37319	-1.822	1.17	-0.751	unlabeled
atac_L37320	-3.036	2.212	-2.673	unlabeled
atac_L37321	1.402	-0.24	-1.607	unlabeled
atac_L38610	-3.222	0.781	2.738	unlabeled
atac_L38611	13.956	6.984	3.96	unlabeled
atac_L38613	1.194	0.029	-3.208	unlabeled
atac_L38614	-7.515	2.528	-0.915	unlabeled
atac_P06837	-3.483	-1.612	1.772	unlabeled
atac_L38615	-5.12	2.049	1.266	unlabeled
atac_L38616	-6.983	1.246	-0.611	unlabeled
atac_L38618	2.946	3.349	-0.22	unlabeled
atac_L38620	-8.527	1.013	0.55	unlabeled
atac_L37322	-1.519	-1.501	1.165	unlabeled
atac_L38621	-3.699	-0.939	0.264	unlabeled
atac_L38622	3.345	4.245	-0.25	unlabeled
atac_L38623	-0.425	3.381	-0.987	unlabeled
atac_L38624	-4.894	1.296	1.167	unlabeled
atac_L38625	3.315	4.968	-3.351	unlabeled
atac_L38626	-2.66	1.926	1.141	unlabeled
atac_L38628	-0.05	-0.863	0.152	unlabeled
atac_L38629	-1.353	-0.321	-0.286	unlabeled
atac_L38630	2.257	-0.802	-2.969	unlabeled
atac_L38632	-0.396	-0.412	-0.547	unlabeled
atac_L37323	-6.516	1.482	-0.701	unlabeled
atac_L37324	-4.171	0.521	1.117	unlabeled
atac_L38633	-6.769	0.208	0.491	unlabeled
atac_L38635	-0.814	1.44	-1.216	unlabeled
atac_L38636	-3.852	1.26	0.736	unlabeled
atac_L37089	-6.368	1.778	-0.52	unlabeled
atac_L37325	-6.61	1.617	-0.621	unlabeled
atac_L38637	0.546	-1.941	-1.211	unlabeled
atac_L38638	0.641	-0.868	-2.91	unlabeled
atac_L38639	10.172	4.144	1.687	unlabeled
atac_L38641	-4.539	-0.354	1.849	unlabeled
atac_L38642	-6.603	0.171	0.62	unlabeled
atac_L38643	-5.586	1.492	1.498	unlabeled
atac_L38644	-4.674	0.942	1.229	unlabeled
atac_P06838	-5.49	-0.187	0.118	unlabeled
atac_L38645	8.226	2.605	-1.859	unlabeled
atac_L38646	-0.149	-1.371	-3.563	unlabeled
atac_L38647	-0.141	-1.96	-2.329	unlabeled
atac_P06839	7.119	1.902	0.458	unlabeled
atac_L38649	-3.157	1.161	0.823	unlabeled
atac_L38651	-6.49	1.575	1.006	unlabeled
atac_L38652	-1.675	1.874	-0.531	unlabeled
atac_L38653	-6.924	1.077	-0.025	unlabeled
atac_L37326	-0.23	1.174	0.46	unlabeled
atac_L38655	-1.444	-3.577	-0.109	unlabeled
atac_L38656	1.034	-4.971	1.846	unlabeled
atac_L38660	3.064	4.31	1.666	unlabeled
atac_L37327	-5.778	0.738	-0.263	unlabeled
atac_L38663	5.853	4.036	1.964	unlabeled
atac_L38666	-6.878	1.24	0.54	unlabeled
atac_L38667	-5.15	0.416	1.025	unlabeled
atac_L38669	-4.094	-0.121	1.558	unlabeled
atac_L38671	-6.341	0.129	1.037	unlabeled
atac_L38672	-4.812	1.516	-0.19	unlabeled
atac_L38673	-4.523	0.444	0.861	unlabeled
atac_L38674	-2.33	-3.308	-1.885	unlabeled
atac_L38675	3.226	-0.896	-0.831	unlabeled
atac_L38676	6.284	-0.035	-0.336	unlabeled
atac_L38679	-1.124	-3.566	1.695	unlabeled
atac_L38680	-2.134	-4.496	-0.772	unlabeled
atac_L38681	-0.467	-6.041	-0.186	unlabeled
atac_L38682	-2.646	-1.997	1.163	unlabeled
atac_L38683	-6.377	-1.515	0.413	unlabeled
atac_L37329	-0.34	-1.192	-0.539	unlabeled
atac_L37330	5.364	-0.019	-2.194	unlabeled
atac_L38685	2.777	4.658	1.991	unlabeled
atac_L38687	-1.968	0.733	-6.377	unlabeled
atac_L38689	-2.934	-0.331	3.115	unlabeled
atac_L37331	3.332	0.115	-0.74	unlabeled
atac_L37332	2.259	1.093	0.104	unlabeled
atac_P06840	-4.99	0.008	1.639	unlabeled
atac_P06841	-3.543	0.142	1.27	unlabeled
atac_L37333	-5.36	-0.156	1.953	unlabeled
atac_P06842	-5.657	-0.378	1.178	unlabeled
atac_L38696	-5.815	0.996	0.512	unlabeled
atac_L38697	4.214	-0.488	-1.452	unlabeled
atac_L38699	-2.762	0.597	-2.169	unlabeled
atac_L38700	-0.868	0.71	-1.008	unlabeled
atac_L38701	-3.077	0.315	1.8	unlabeled
atac_L38703	-10.696	1.644	-1.535	unlabeled
atac_L38704	-11.187	1.134	-1.615	unlabeled
atac_L38705	3.766	1.143	0.948	unlabeled
atac_L38707	-8.094	-0.255	-1.282	unlabeled
atac_L38709	-6.288	0.798	1.51	unlabeled
atac_L38710	-6.378	3.233	0.928	unlabeled
atac_L38711	0.868	2.735	-3.461	unlabeled
atac_L38712	-1.161	0.824	2.502	unlabeled
atac_L38713	-6.513	0.2	-0.052	unlabeled
atac_L38714	-4.665	0.898	2.206	unlabeled
atac_L38715	-4.983	0.973	2.084	unlabeled
atac_L37334	8.198	1.992	1.364	unlabeled
atac_L37335	5.673	2.983	1.476	unlabeled
atac_L38717	-1.549	2.47	-0.034	unlabeled
atac_L38718	7.157	2.365	3.287	unlabeled
atac_L38722	6.435	-0.321	0.133	unlabeled
atac_L38723	-2.398	-2.004	0.231	unlabeled
atac_L38724	4.774	-5.83	-0.807	unlabeled
atac_P06844	-5.581	-1.828	-1.781	unlabeled
atac_L38726	-0.814	-3.896	0.886	unlabeled
atac_L38727	-0.707	1.597	-1.926	unlabeled
atac_L38728	-3.717	-1.663	-0.704	unlabeled
atac_L38729	-6.848	0.556	0.735	unlabeled
atac_L38730	-2.847	0.941	-1.198	unlabeled
atac_L38731	-7.293	1.086	0.073	unlabeled
atac_L37336	-2.246	1.51	1.39	unlabeled
atac_L37337	-2.338	-0.229	2.543	unlabeled
atac_L38732	-3.362	-2.32	1.018	unlabeled
atac_P06846	-3.438	-2.285	-0.799	unlabeled
atac_P06847	-4.344	-0.414	-0.51	unlabeled
atac_L38733	-2.931	-3.844	-2.232	unlabeled
atac_L38734	-5.195	-1.486	-1.385	unlabeled
atac_L38735	-2.704	-3.514	-0.276	unlabeled
atac_L38736	-3.64	-3.999	-1.096	unlabeled
atac_L38737	-2.34	-3.14	-1.024	unlabeled
atac_L38738	-0.378	-4.944	0.32	unlabeled
atac_P06848	-4.608	-0.744	0.658	unlabeled
atac_L38739	-6.385	0.511	-1.36	unlabeled
atac_L37338	-4.549	1.118	1.013	unlabeled
atac_L38740	-2.279	0.74	0.94	unlabeled
atac_L38741	-7.659	0.384	-1.1	unlabeled
atac_L38742	-2.656	2.474	-1.294	unlabeled
atac_L38744	-4.273	1.176	0.528	unlabeled
atac_L38745	3.785	2.421	2.628	unlabeled
atac_L37339	-2.468	-0.979	-0.453	unlabeled
atac_L38746	-5.451	2.005	-3.383	unlabeled
atac_L38747	-0.963	3.973	-1.47	unlabeled
atac_L38749	-7.793	1.914	0.154	unlabeled
atac_L37340	-6.488	0.892	1.502	unlabeled
atac_L38750	-4.094	-0.381	1.824	unlabeled
atac_L38751	-6.382	1.24	0.168	unlabeled
atac_L38753	6.643	-0.528	-1.908	unlabeled
atac_L38754	-0.585	-2.428	0.902	unlabeled
atac_L38755	-0.824	-2.204	2.027	unlabeled
atac_L38756	-9.746	1.409	-1.564	unlabeled
atac_L38757	-11.081	0.927	-2.195	unlabeled
atac_L38758	-11.36	0.941	-1.67	unlabeled
atac_L38759	-6.689	0.998	-1.001	unlabeled
atac_L38760	-2.693	-1.328	0.39	unlabeled
atac_L38761	-4.013	-0.711	1.709	unlabeled
atac_L38762	7.378	4.718	0.292	unlabeled
atac_L38763	-3.87	0.642	-0.086	unlabeled
atac_L37126	-5.307	0.411	2.47	unlabeled
atac_L38764	-10.767	0.464	-1.568	unlabeled
atac_L38765	-8.058	1.688	-0.552	unlabeled
atac_L38766	2.529	2.066	-2.389	unlabeled
atac_P06850	-5.506	0.814	2.338	unlabeled
atac_L38767	-10.377	0.634	-2.013	unlabeled
atac_L38768	-4.022	2.032	-1.281	unlabeled
atac_L38769	-7.079	0.169	-0.467	unlabeled
atac_L38770	-4.316	-0.349	0.17	unlabeled
atac_L38771	-9.74	1.532	-0.817	unlabeled
atac_L38772	-2.648	0.444	1.337	unlabeled
atac_L38773	1.445	-0.369	-3.349	unlabeled
atac_P06851	-7.817	0.582	0.612	unlabeled
atac_L38774	-1.364	0.176	-0.234	unlabeled
atac_L38775	-3.327	0.222	-1.428	unlabeled
atac_L37341	-6.856	1.352	0.601	unlabeled
atac_L38776	-6.948	0.414	-0.842	unlabeled
atac_L38777	1.206	0.896	-2.072	unlabeled
atac_L38778	1.411	1.885	-2.621	unlabeled
atac_P06853	-8.884	1.521	-2.872	unlabeled
atac_L38779	-3.89	3.816	-2.093	unlabeled
atac_L38780	0.627	1.016	-0.787	unlabeled
atac_L38781	-2.42	-0.959	1.514	unlabeled
atac_P06854	-7.253	-1.222	0.641	unlabeled
atac_L38782	-3.904	0.648	-1.29	unlabeled
atac_L38783	-5.643	1.684	1.24	unlabeled
atac_L38784	-5.888	1.092	1.146	unlabeled
atac_L38785	-10.149	1.123	-1.254	unlabeled
atac_L38786	-4.143	-1.012	-0.446	unlabeled
atac_L38788	-5.168	1.037	0.479	unlabeled
atac_L38789	-2.133	0.903	-2.215	unlabeled
atac_L38790	-2.585	1.085	-2.684	unlabeled
atac_L37342	-3.379	0.422	-1.355	unlabeled
atac_L38791	-8.842	1.501	-0.913	unlabeled
atac_L38792	-3.601	-0.616	2.403	unlabeled
atac_L38793	-7.255	0.593	0.034	unlabeled
atac_L38794	-1.979	4.973	-2.138	unlabeled
atac_L38795	-8.271	1.417	0.4	unlabeled
atac_L38796	2.562	-1.817	0.297	unlabeled
atac_L38797	-8.508	0.471	0.393	unlabeled
atac_L38798	-7.506	1.257	0.043	unlabeled
atac_P06855	-7.247	1.336	-0.611	unlabeled
atac_L38799	0.645	0.127	-1.215	unlabeled
atac_P06856	-8.068	-0.466	-0.819	unlabeled
atac_L38800	-7.138	0.361	0.005	unlabeled
atac_L38801	-8.434	0.63	-0.207	unlabeled
atac_L38802	-3.703	-1.619	0.06	unlabeled
atac_L38803	-3.578	-0.017	-1.554	unlabeled
atac_L38804	-8.011	2.085	-0.169	unlabeled
atac_P06857	-0.795	2.036	-0.282	unlabeled
atac_L38805	-8.015	1.754	-1.333	unlabeled
atac_L38806	-9.503	1.614	-1.745	unlabeled
atac_L38807	-7.712	1.515	-0.477	unlabeled
atac_L38808	-6.119	0.617	2.153	unlabeled
atac_P06858	-5.108	-0.011	-1.856	unlabeled
atac_L38809	-7.646	0.182	-0.922	unlabeled
atac_L38810	-1.001	-0.992	-0.675	unlabeled
atac_L38811	-5.209	0.375	-1.057	unlabeled
atac_L37343	-3.648	-0.031	1.121	unlabeled
atac_L37344	-5.985	1.408	1.429	unlabeled
atac_L37345	-1.159	1.363	0.516	unlabeled
atac_L37346	-1.706	-1.077	2.421	unlabeled
atac_L37347	-5.61	0.197	0.742	unlabeled
atac_L37348	3.447	-1.251	-0.77	unlabeled
atac_L37128	-3.961	-0.83	2.359	unlabeled
atac_L37350	-1.155	-0.997	3.449	unlabeled
atac_L37352	-1.977	-0.469	1.335	unlabeled
atac_L37353	-9.184	1.583	0.098	unlabeled
atac_L37354	-5.535	1.486	1.259	unlabeled
atac_L37355	-5.456	-0.913	2.168	unlabeled
atac_L37356	-10.264	1.197	-0.922	unlabeled
atac_L37357	-6.529	0.376	1.919	unlabeled
atac_L37358	-3.117	-0.442	1.123	unlabeled
atac_P06591	-5.987	0.776	1.584	unlabeled
atac_L37359	-4.583	2.088	0.375	unlabeled
atac_L37360	-7.226	1.17	0.628	unlabeled
atac_L37361	-1.377	-0.202	0.63	unlabeled
atac_L37362	-4.955	2.22	-2.683	unlabeled
atac_L37363	-8.112	1.209	-1.264	unlabeled
atac_L37364	-4.557	0.65	1.623	unlabeled
atac_L37365	-6.128	2.269	0.708	unlabeled
atac_L37129	14.356	4.943	4.821	unlabeled
atac_L37366	-4.86	1.351	1.839	unlabeled
atac_L37367	-6.221	0.273	-1.794	unlabeled
atac_L37368	-9.128	1.784	-0.513	unlabeled
atac_L37369	-4.187	0.227	-0.124	unlabeled
atac_L37370	-4.282	1.308	2.011	unlabeled
atac_L37371	1.348	1.935	-1.221	unlabeled
atac_L37090	-1.711	0.72	-2.624	unlabeled
atac_L37372	-2.429	-2.847	2.111	unlabeled
atac_L37373	-5.658	1.452	-0.665	unlabeled
atac_L37374	-4.398	1.415	1.215	unlabeled
atac_L37375	-4.761	0.707	2.282	unlabeled
atac_L37376	7.692	-2.573	-0.481	unlabeled
atac_L37379	-2.335	-1.872	-3.522	unlabeled
atac_L37380	-2.575	0.34	1.126	unlabeled
atac_L37092	-6.779	0.848	-2.972	unlabeled
atac_L37381	-4.456	0.392	2.044	unlabeled
atac_L37133	-6.342	1.138	1.273	unlabeled
atac_L37383	-5.602	1.54	-0.287	unlabeled
atac_L37384	1.016	-0.013	-1.02	unlabeled
atac_L37385	-0.292	-0.937	-2.322	unlabeled
atac_L37388	3.09	1.56	0.356	unlabeled
atac_L37389	0.191	0.678	-3.221	unlabeled
atac_L37390	0.59	1.336	0.209	unlabeled
atac_L37391	-0.125	1.839	-0.199	unlabeled
atac_L37392	-9.23	0.932	-1.101	unlabeled
atac_P06625	3.805	2.89	-0.577	unlabeled
atac_L37393	7.916	3.828	-0.2	unlabeled
atac_L37394	5.358	-3.98	-0.692	unlabeled
atac_L37396	7.343	-4.214	0.604	unlabeled
atac_L37397	-2.92	0.638	1.912	unlabeled
atac_P06626	-2.832	-0.942	1.672	unlabeled
atac_L37398	4.622	-1.03	1.068	unlabeled
atac_P06627	0.153	0.499	0.539	unlabeled
atac_L37399	1.072	1.336	2.238	unlabeled
atac_L37400	-3.379	0.91	3.138	unlabeled
atac_L37401	8.627	3.974	5.325	unlabeled
atac_L37402	14.883	7.461	10.508	unlabeled
atac_L37403	12.391	6.526	6.205	unlabeled
atac_L37405	-5.752	-0.342	1.27	unlabeled
atac_L37406	11.83	-0.23	-2.654	unlabeled
atac_P06628	0.976	-1.079	1.365	unlabeled
atac_L37408	-7.387	1.115	0.484	unlabeled
atac_L37409	-1.798	0.446	1.312	unlabeled
atac_P06630	8.96	0.335	-2.105	unlabeled
atac_L37411	9.316	0.547	-3.974	unlabeled
atac_L37412	-4.132	0.12	2.308	unlabeled
atac_L37413	0.606	-0.114	4.772	unlabeled
atac_L37134	-10.872	1.01	-1.345	unlabeled
atac_L37414	-4.736	1.597	-2.844	unlabeled
atac_P06631	-1.035	1.312	-3.674	unlabeled
atac_L37416	4.514	2.526	2.321	unlabeled
atac_L37418	9.121	5.106	0.684	unlabeled
atac_P06632	0.539	-1.002	-4.164	unlabeled
atac_L37135	-6.41	1.394	2.136	unlabeled
atac_P06633	-5.766	0.087	1.309	unlabeled
atac_P06634	-4.818	-0.316	1.324	unlabeled
