name	PC1	PC2	PC3	PC4	PC5	PC6	category
atac_L31449	6.32	1.376	0.208	-0.088	-0.827	0.603	prom_ens
atac_L31450	3.4	0.776	-0.604	-0.737	-0.368	-1.357	prom_ens
atac_P05484	2.792	0.017	-0.492	1.19	2.118	1.604	prom_ens
atac_L31477	3.221	-0.021	-0.892	1.347	-0.604	-0.872	prom_ens
atac_L31496	-0.451	0.676	-0.898	-0.364	0.256	-0.572	prom_ens
atac_L31520	3.184	-0.725	-0.702	1.326	-1.684	0.334	prom_ens
atac_L31521	4.097	1.179	-0.598	-0.338	-1.056	-0.971	prom_ens
atac_L31548	3.083	-0.014	-1.763	-1.432	3.073	1.493	prom_ens
atac_P05499	5.061	-2.26	0.77	-0.314	1.554	3.107	prom_ens
atac_L31556	8.056	-1.106	1.153	1.993	-0.142	1.162	prom_ens
atac_L31593	-3.341	-1.194	-0.542	-0.16	-0.026	-0.11	prom_ens
atac_L31621	0.1	-0.275	-2.232	-0.3	-1.413	0.225	prom_ens
atac_L31627	1.641	-1.021	-1.576	1.794	0.748	0.171	prom_ens
atac_L31638	1.088	-0.717	-1.481	-1.712	0.024	2.22	prom_ens
atac_L31639	0.786	-0.649	-0.19	0.113	-0.497	-0.179	prom_ens
atac_P05527	5.564	0.535	-2.488	-1.187	-0.369	0.214	prom_ens
atac_L31822	2.376	1.842	-2.479	0.806	-0.103	-1.456	prom_ens
atac_L31824	4.514	-2.115	-0.083	-0.693	0.479	-1.872	prom_ens
atac_L31830	0.543	0.207	0.149	-0.813	0.161	0.866	prom_ens
atac_L31842	7.094	-2.746	2.836	-0.284	0.309	-1.084	prom_ens
atac_L31857	7.552	0.362	0.065	2.46	-0.79	-0.115	prom_ens
atac_L31964	2.661	-0.164	-2.856	-0.53	-0.023	0.047	prom_ens
atac_L31971	6.012	-2.336	1.059	0.16	-0.741	-2.399	prom_ens
atac_L31975	4.085	-2.245	0.437	-1.556	0.407	-0.841	prom_ens
atac_L32020	4.368	-0.77	1.157	0.873	-2.535	-0.592	prom_ens
atac_L32022	-2.802	-1.03	0.258	0.497	1.094	-1.195	prom_ens
atac_L32025	-1.838	2.266	0.536	-0.59	-0.092	-0.696	prom_ens
atac_L32029	-4.277	0.959	0.279	-0.036	0.067	-0.526	prom_ens
atac_L32038	-3.77	1.537	0.786	0.89	-0.295	-0.485	prom_ens
atac_L32047	-4.617	1.116	1.001	2.539	1.343	0.162	prom_ens
atac_L32088	0.64	-0.349	-1.594	-0.946	0.132	1.458	prom_ens
atac_L32092	0.794	0.783	-2.538	0.636	-0.127	-0.32	prom_ens
atac_L32123	3.033	1.85	0.111	-1.96	2.431	0.96	prom_ens
atac_P05644	1.87	-0.041	-1.135	-1.336	2.489	-0.087	prom_ens
atac_L32218	-1.99	-0.291	-1.814	-0.003	-1.011	0.497	prom_ens
atac_L32254	4.012	0.8	-0.875	0.583	2.071	0.397	prom_ens
atac_P05662	0.33	-0.881	-1.592	-0.675	-0.626	-0.303	prom_ens
atac_L32338	-1.14	0	-0.671	-1.136	-1.097	2.006	prom_ens
atac_L32339	8.002	-1.604	-0.289	0.276	-0.63	1.735	prom_ens
atac_P05678	3.293	-0.994	-2.107	-0.293	0.853	0.826	prom_ens
atac_L32371	-2.645	0.208	-0.535	2.459	0.362	0.391	prom_ens
atac_L32375	-0.845	0.781	-0.234	0.008	-0.158	0.578	prom_ens
atac_L32395	1.487	-1.908	-1.823	-0.435	2.855	0.682	prom_ens
atac_L32397	2.392	0.206	-1.235	-0.988	2.42	-1.731	prom_ens
atac_L32419	5.387	-3.448	-0.004	3.068	-1.562	0.539	prom_ens
atac_L32420	1.893	-0.155	0.547	0.888	1.102	2.704	prom_ens
atac_L32423	1.898	-2.95	-1.952	-0.551	0.687	-0.117	prom_ens
atac_L32424	3.224	-0.912	-1.753	-1.071	-0.245	0.107	prom_ens
atac_P05698	4.512	-1.482	-1.807	-0.43	-0.581	1.828	prom_ens
atac_L32497	-0.714	1.094	-2.272	-0.33	3.059	-0.59	prom_ens
atac_L32519	4.77	0.24	-1.688	1.61	-0.26	0.154	prom_ens
atac_P05705	3.455	-1.139	-1.135	-0.724	2.217	-0.368	prom_ens
atac_L32650	1.225	-0.264	-1.638	-0.043	0.093	0.801	prom_ens
atac_L32663	1.324	-0.056	0.128	1	0.165	-1.373	prom_ens
atac_P05749	0.085	0.647	-1.279	-0.954	1.605	0.752	prom_ens
atac_L32678	-0.625	0.69	0.351	-1.149	3.243	-0.678	prom_ens
atac_L32770	2.179	0.34	-2.099	0.264	-0.771	1.347	prom_ens
atac_L26077	0.119	0.39	-0.039	-1.264	1.159	0.749	prom_ens
atac_L26094	-5.141	-0.203	-0.682	0.389	0.044	-0.122	prom_ens
atac_P04797	-4.828	-1.062	-1.552	1.244	-0.522	0.881	prom_ens
atac_L26119	1.483	-1.927	1.191	0.309	-1.277	-0.428	prom_ens
atac_L26128	0.615	0.454	-0.559	-0.038	-0.895	-1.939	prom_ens
atac_L26159	9.206	-0.87	-0.467	-1.309	-2.846	1.102	prom_ens
atac_L26172	-0.25	2.404	0.598	-0.884	-0.087	-0.088	prom_ens
atac_L26308	-0.01	-0.287	-0.947	-0.448	-0.893	0.254	prom_ens
atac_L26332	2.242	-2.185	-2.043	-0.553	1.91	-1.172	prom_ens
atac_P04830	-2.538	0.212	-2.519	-0.255	1.208	1.23	prom_ens
atac_L26488	1.723	0.466	-1.159	0.459	-0.422	-1.146	prom_ens
atac_L26611	3.454	0.221	-1.567	-0.295	1.107	0.399	prom_ens
atac_P04840	-2.491	-0.272	-2.476	-0.159	1.772	0.068	prom_ens
atac_L26615	3.602	1.79	-1.454	0.61	-1.121	0.761	prom_ens
atac_L26628	2.692	-2.391	-2.986	-0.443	-0.129	-0.083	prom_ens
atac_L26631	-0.327	-0.282	-0.753	-1.059	0.111	1.375	prom_ens
atac_L26657	-0.456	-1.939	-0.946	-0.473	-0.103	-0.189	prom_ens
atac_P04848	1.61	-1.017	-2.388	0.189	-0.397	1.087	prom_ens
atac_L26695	4.24	-2.809	-3.545	-0.136	1.615	-0.46	prom_ens
atac_L26782	5.028	-0.348	-0.156	1.363	-0.418	1.596	prom_ens
atac_L26784	3.895	-1.378	-1.298	-0.419	0.595	-0.761	prom_ens
atac_L26808	0.746	0.885	-1.034	-0.789	0.54	-0.597	prom_ens
atac_L26875	-2.337	-0.344	-2.879	0.097	-0.399	0.264	prom_ens
atac_L26969	1.18	-1.158	-0.751	-1.059	0.402	0.315	prom_ens
atac_L26990	0.043	-0.526	-2.061	-0.098	-1.181	-0.533	prom_ens
atac_L27046	7.219	-1.054	-0.93	-0.94	0.515	-1.403	prom_ens
atac_L27069	3.143	-0.976	-1.09	-1.957	3.82	1.738	prom_ens
atac_L27094	6.403	-2.313	-1.297	-0.225	-1.595	-0.449	prom_ens
atac_L27129	5.44	-2.612	0.572	0.811	0.773	1.843	prom_ens
atac_L27215	4.785	0.491	-0.475	-2.34	1.875	1.131	prom_ens
atac_L27230	3.424	0.594	-1.604	-1.479	-0.549	1.143	prom_ens
atac_L27264	0.031	-0.258	-1.708	0.226	-1.032	-1.103	prom_ens
atac_L27285	-2.366	0.956	-1.599	-0.321	-0.216	0.252	prom_ens
atac_P04931	-2.008	-0.271	0.601	-1.253	0.75	0.522	prom_ens
atac_P04934	6.05	-1.089	0.696	2.687	1.941	1.302	prom_ens
atac_L27295	3.987	1.123	-0.784	0.671	-0.15	1.028	prom_ens
atac_L27327	6.465	-2.837	3.474	-0.313	2.462	-1.043	prom_ens
atac_L27332	1.254	-0.513	-2.288	-0.872	2.646	-0.356	prom_ens
atac_P04943	3.12	-1.262	-1.453	-1.08	-0.792	-0.11	prom_ens
atac_L27356	7.156	-3.134	2.547	-0.07	-0.336	-1.016	prom_ens
atac_L27357	-1.913	0.411	-1.632	-0.156	-1.488	-0.493	prom_ens
atac_L27368	4.174	1.689	-0.968	1.93	-0.348	1.815	prom_ens
atac_L27374	3.341	-0.806	-1.817	-1.7	-0.438	1.307	prom_ens
atac_L27384	1.666	1.447	-0.197	-0.996	-1.797	-0.969	prom_ens
atac_L27409	3.639	-2.746	-2.17	-0.848	-1.307	-0.398	prom_ens
atac_L27436	3.809	0.313	-2.045	-0.578	-0.549	-0.982	prom_ens
atac_L27440	1.465	-0.091	-1.26	-1.142	-0.453	0.897	prom_ens
atac_P04960	-1.27	0.388	-0.799	-0.465	1.112	-0.937	prom_ens
atac_L27484	-0.191	0.144	-0.076	-0.745	1.583	0.704	prom_ens
atac_L27499	2.46	0.168	-1.739	0.509	-1.118	-0.617	prom_ens
atac_L27548	2.577	-3.394	-1.67	-0.02	0.827	-0.165	prom_ens
atac_L27577	7.178	-1.597	-0.648	-0.863	0.502	-1.136	prom_ens
atac_L27663	3.565	-0.541	0.166	-1.884	0.083	0.926	prom_ens
atac_L27687	2.624	1.181	0.322	2.683	0.995	2.766	prom_ens
atac_L27699	8.079	-3.669	0.907	-1.691	-1.085	0.463	prom_ens
atac_L27747	3.012	-2.897	-1.272	-0.148	0.627	-1.082	prom_ens
atac_L27763	2.361	0.16	0.607	-1.018	-0.199	-0.702	prom_ens
atac_L27811	6.096	-1.603	-0.422	-0.254	-0.671	-2.014	prom_ens
atac_L27863	1.794	0.92	-1.21	-0.893	-0.276	-0.272	prom_ens
atac_L27895	0.214	-2.526	-1.862	-1.598	1.39	1.674	prom_ens
atac_L27954	-1.637	-0.129	-0.272	0.319	-0.613	-0.383	prom_ens
atac_P05077	-0.031	1.703	-0.26	0.094	1.483	1.818	prom_ens
atac_L28005	-0.049	-2.949	-0.044	0.926	-1.062	-0.365	prom_ens
atac_L28019	-0.289	-2.002	-2.751	-0.258	-0.805	0.122	prom_ens
atac_L28020	2.879	-1.095	-1.149	0.307	0.082	-0.71	prom_ens
atac_L28052	0.796	-2.225	-2.151	-0.245	3.189	-0.692	prom_ens
atac_P05101	3.272	-0.775	-1.403	1.136	-0.826	-0.367	prom_ens
atac_L28070	5.056	-1.216	0.065	1.542	-2.222	-1.955	prom_ens
atac_L28081	6.464	-1.796	0.172	2.438	-0.451	3.136	prom_ens
atac_L28084	-1.396	-0.137	0.526	2.551	0.506	2.343	prom_ens
atac_L28111	1.436	1.886	-0.105	-1.113	0.548	0.298	prom_ens
atac_L28119	2.341	1.584	-0.351	0.006	0.207	1.627	prom_ens
atac_L28128	-0.731	-1.134	-0.769	-1.052	0.349	0.801	prom_ens
atac_L28132	2.349	-1.555	0.176	-0.708	-1.625	-1.751	prom_ens
atac_L28184	-1.169	-2.785	-1.713	-0.57	0.809	0.163	prom_ens
atac_L28228	2.457	-3.31	0.764	-0.215	1.011	-1.56	prom_ens
atac_L28234	1.202	-3.133	0.897	-1.153	0.818	-0.812	prom_ens
atac_L28236	1.765	-2.753	0.076	1.854	0.994	2.347	prom_ens
atac_L28252	-3.101	-0.49	-2.841	0.533	-1.275	0.235	prom_ens
atac_L28283	3.184	-0.596	0.457	-0.627	-0.082	2.469	prom_ens
atac_L28292	0.823	-0.002	-0.063	-1.495	0.487	1.757	prom_ens
atac_L28299	-2.047	0.4	0.931	2.964	-0.169	1.363	prom_ens
atac_L28301	-3.619	0.463	-1.514	0.054	1.169	-0.452	prom_ens
atac_L32826	1.279	1.96	0.471	-0.908	1.342	0.923	prom_ens
atac_L32918	-3.461	-0.37	-0.15	-0.843	0.549	1.752	prom_ens
atac_P05794	7.363	-3.07	1.623	-0.232	-0.187	-0.437	prom_ens
atac_P05805	2.182	-2.255	2.84	2.715	3.636	-0.507	prom_ens
atac_L33043	0.926	-3.363	-0.545	-0.417	3.107	-1.686	prom_ens
atac_L33060	0.615	-1.459	-2.424	-0.253	0.154	-1.095	prom_ens
atac_L33117	1.305	-0.562	-0.31	-0.627	-0.967	-1.002	prom_ens
atac_L33156	4.484	-0.393	1.782	0.15	0.322	-0.205	prom_ens
atac_L33158	3.978	-1.536	-0.086	0.146	0.757	1.815	prom_ens
atac_L33193	7.724	-2.107	0.738	0.045	-1.929	-0.36	prom_ens
atac_L33203	-1.216	-0.848	-0.241	-0.651	0.685	2.521	prom_ens
atac_L33210	0.558	0.692	-0.86	-0.44	0.131	1.727	prom_ens
atac_P05832	4.866	1.937	-0.244	-1.908	0.41	-0.18	prom_ens
atac_L33233	0.068	-0.853	0.381	-1.532	-0.068	1.675	prom_ens
atac_P05838	1.656	-2.218	0.046	-0.441	1.643	-0.966	prom_ens
atac_P05852	3.553	0.097	0.709	0.515	-0.125	0.703	prom_ens
atac_L33256	-1.478	0.608	-1.234	-0.625	-0.369	-0.127	prom_ens
atac_L33268	3.957	0.117	0.269	-1.017	-1.298	-1.662	prom_ens
atac_L33353	3.339	-1.409	-0.476	1.553	-0.146	-0.691	prom_ens
atac_L33375	6.56	-0.04	-0.237	2.3	0.042	1.343	prom_ens
atac_L33383	3.816	-2.564	-0.908	-2.548	3.304	1.621	prom_ens
atac_L33406	1.002	-0.341	-2.4	-0.646	-0.958	0.332	prom_ens
atac_L33412	5.077	-0.346	0.007	0.042	-1.833	-0.951	prom_ens
atac_L33494	4.044	-0.992	-2.27	-1.06	-0.908	0.775	prom_ens
atac_P05913	-1.877	-2.282	-0.65	-0.334	2.556	-0.022	prom_ens
atac_P05916	-0.199	1.551	2.306	1.97	-0.68	1.072	prom_ens
atac_L33549	2.939	-2.283	2.122	0.074	3.531	-2.841	prom_ens
atac_L33565	4.988	-0.696	-1.706	-0.192	-0.926	-0.005	prom_ens
atac_L33619	5.82	-0.969	-1.163	-0.376	-1.124	-1.14	prom_ens
atac_L33634	1.791	-0.15	-1.587	-0.185	-0.449	1.029	prom_ens
atac_L33656	4.928	-0.837	-1.604	-1.005	0.204	1.353	prom_ens
atac_P05944	3.296	1.117	-0.925	-1.365	-1.254	0.077	prom_ens
atac_L33661	6.684	-4.364	1.351	1.584	0.802	2.003	prom_ens
atac_L33692	-0.654	1.326	-0.358	0.805	1.236	-1.538	prom_ens
atac_P05953	1.389	-0.217	-0.924	-0.303	-0.593	1.933	prom_ens
atac_L33715	1.023	0.361	0.881	0.061	0.28	1.148	prom_ens
atac_L33731	2.105	0.657	0.35	0.621	-0.126	1.717	prom_ens
atac_L33745	3.75	-1.888	-1.91	-1.494	0.288	1.08	prom_ens
atac_P05975	1.662	-1.198	-0.029	-1.137	0.643	-0.316	prom_ens
atac_L33764	6.999	-2.684	0.456	-2.449	1.535	0.164	prom_ens
atac_L33793	0.133	-0.485	-2.092	0.79	1.288	-1.656	prom_ens
atac_L33804	9.274	-0.768	0.695	-0.386	0.195	0.174	prom_ens
atac_L33807	1.622	-0.328	-3.286	-0.676	0.367	-0.057	prom_ens
atac_L33851	-1.686	-0.876	-3.17	-0.279	2.431	0.152	prom_ens
atac_L33891	6.532	0.051	-1.781	-1.805	-1.065	0.846	prom_ens
atac_P06030	-2.428	-0.075	1.404	-1.19	-0.033	0.789	prom_ens
atac_L34001	3.908	-2.098	-0.98	-1.972	0.124	2.295	prom_ens
atac_L34045	4.753	-2.497	-0.033	0.458	-0.199	-0.116	prom_ens
atac_L34087	5.37	-2.763	1.014	-0.513	0.891	-0.618	prom_ens
atac_L34094	4.496	-1.616	0.569	2.551	-0.395	1.54	prom_ens
atac_P06063	2.208	-0.655	-0.841	-1.642	0.802	1.41	prom_ens
atac_L34183	-0.033	-1.436	-1.523	0.421	2.421	-1.184	prom_ens
atac_P06080	0.523	-1.094	-1.417	-1.125	2.308	0.754	prom_ens
atac_L34296	1.861	-0.124	-0.466	-0.541	1.179	1.034	prom_ens
atac_L34319	0.586	1.941	0.406	-0.45	0.579	-0.377	prom_ens
